in	O
Rice	O
W.	O

A	O
Novel	O
Class	O
of	O
Gibberellin	O
2_Oxidases	O
Control	O
Semidwarfism	O
,	O
Tillering	B-PHENOTYPE
,	O
and	O
Root	B-PHENOTYPE
Development	I-PHENOTYPE
in	O
Rice	O
W.	O

SHALLOT_LIKE1	O
Is	O
a	O
KANADI	O
Transcription	O
Factor	O
That	O
Modulates	O
Rice	O
Leaf	B-PHENOTYPE
Rolling	I-PHENOTYPE
by	O
Regulating	O
Leaf	O
Abaxial	O
Cell	O
Development	O
W	O
OA	O
.	O

The	O
WUSCHEL_Related	O
Homeobox	O
Gene	O
WOX11	B-GENE
Is	O
Required	O
to	O
Activate	O
Shoot_Borne	O
Crown	B-PHENOTYPE
Root	I-PHENOTYPE
Development	I-PHENOTYPE
in	O
Rice	O
C	O
W.	O

Gibberellin	O
Modulates	O
Anther	B-PHENOTYPE
Development	I-PHENOTYPE
in	O
Rice	O
via	O
the	O
Transcriptional	O
Regulation	O
of	O
GAMYB	B-GENE
W.	O

A	O
Bacterial_Type	O
ABC	O
Transporter	O
Is	O
Involved	O
in	O
Aluminum	B-PHENOTYPE
Tolerance	I-PHENOTYPE
in	O
Rice	O
W.	O

The	O
Ethylene	O
Receptor	O
ETR2	B-GENE
Delays	O
Floral	O
Transition	O
and	O
Affects	O
Starch	O
Accumulation	O
in	O
Rice	O
W.	O

Orthologs	O
of	O
the	O
Class	O
A4	O
Heat	O
Shock	O
Transcription	O
Factor	O
HsfA4a	O
Confer	O
Cadmium	B-PHENOTYPE
Tolerance	I-PHENOTYPE
in	O
Wheat	O
and	O
Rice	O
C	O
W.	O

MOSAIC	O
FLORAL	O
ORGANS1	O
,	O
an	O
AGL6_Like	O
MADS	O
Box	O
Gene	O
,	O
Regulates	O
Floral	B-PHENOTYPE
Organ	I-PHENOTYPE
Identity	I-PHENOTYPE
and	O
Meristem	O
Fate	O
in	O
Rice	O
W.	O

Cytochrome	O
P450	O
Family	O
Member	O
CYP704B2	B-GENE
Catalyzes	O
the	O
v_Hydroxylation	O
of	O
Fatty	O
Acids	O
and	O
Is	O
Required	O
for	O
Anther	O
Cutin	O
Biosynthesis	O
and	O
Pollen	B-PHENOTYPE
Exine	I-PHENOTYPE
Formation	I-PHENOTYPE
in	O
Rice	O
W	O
OA	O
.	O

Antagonistic	O
HLH	O
/	O
bHLH	O
Transcription	O
Factors	O
Mediate	O
Brassinosteroid	O
Regulation	O
of	O
Cell	B-PHENOTYPE
Elongation	I-PHENOTYPE
and	O
Plant	O
Development	O
in	O
Rice	O
and	O
Arabidopsis	O
C	O
W	O
OA	O
.	O

A	O
Zinc	O
Finger	O
Transcription	O
Factor	O
ART1	B-GENE
Regulates	O
Multiple	O
Genes	O
Implicated	O
in	O
Aluminum	B-PHENOTYPE
Tolerance	I-PHENOTYPE
in	O
Rice	O
C	O
W.	O

The	O
Central	O
Element	O
Protein	O
ZEP1	B-GENE
of	O
the	O
Synaptonemal	O
Complex	O
Regulates	O
the	O
Number	O
of	O
Crossovers	O
during	O
Meiosis	B-PHENOTYPE
in	O
Rice	O
C	O
W	O
OA	O
.	O

A	O
Novel	O
Factor	O
FLOURY	O
ENDOSPERM2	O
Is	O
Involved	O
in	O
Regulation	O
of	O
Rice	O
Grain	B-PHENOTYPE
Size	I-PHENOTYPE
and	O
Starch	O
Quality	O
W.	O

Pollen	O
Semi_Sterility1	O
Encodes	O
a	O
Kinesin_1	O
Like	O
Protein	O
Important	O
for	O
Male	B-PHENOTYPE
Meiosis	I-PHENOTYPE
,	O
Anther	B-PHENOTYPE
Dehiscence	I-PHENOTYPE
,	O
and	O
Fertility	B-PHENOTYPE
in	O
Rice	O
W.	O

Rice	O
MADS3	B-GENE
Regulates	O
ROS	O
Homeostasis	O
during	O
Late	B-PHENOTYPE
Anther	I-PHENOTYPE
Development	I-PHENOTYPE
W	O
OA	O
.	O

BENT	O
UPPERMOST	O
INTERNODE1	O
Encodes	O
the	O
Class	O
II	O
Formin	O
FH5	O
Crucial	O
for	O
Actin	B-PHENOTYPE
Organization	I-PHENOTYPE
and	O
Rice	O
Development	O
W	O
OA	O
.	O

Mutation	O
of	O
Rice	O
BC12	B-GENE
/	O
GDD1	B-GENE
,	O
Which	O
Encodes	O
a	O
Kinesin_Like	O
Protein	O
That	O
Binds	O
to	O
a	O
GA	O
Biosynthesis	O
Gene	O
Promoter	O
,	O
Leads	O
to	O
Dwarfism	B-PHENOTYPE
with	O
Impaired	O
Cell	B-PHENOTYPE
Elongation	I-PHENOTYPE
W	O
OA	O
.	O

The	O
COP1	O
Ortholog	O
PPS	B-GENE
Regulates	O
the	O
Juvenile	O
Adult	O
and	O
Vegetative	O
Reproductive	O
Phase	O
Changes	O
in	O
Rice	O
C	O
W.	O

Rice	O
MADS6	O
Interacts	O
with	O
the	O
Floral	O
Homeotic	O
Genes	O
SUPERWOMAN1	O
,	O
MADS3	B-GENE
,	O
MADS58	B-GENE
,	O
MADS13	O
,	O
and	O
DROOPING	B-PHENOTYPE
LEAF	I-PHENOTYPE
in	O
Specifying	O
Floral	O
Organ	O
Identities	O
and	O
Meristem	O
Fate	O
C	O
W	O
OA	O
.	O

Strigolactone	B-PHENOTYPE
Biosynthesis	I-PHENOTYPE
in	O
Medicago	O
truncatula	O
and	O
Rice	O
Requires	O
the	O
Symbiotic	O
GRAS_Type	O
Transcription	O
Factors	O
NSP1	B-GENE
and	O
NSP2	B-GENE
W	O
OA	O
.	O

The	O
Rice	O
Pentatricopeptide	O
Repeat	O
Protein	O
RF5	B-GENE
Restores	O
Fertility	B-PHENOTYPE
in	O
Hong_Lian	O
Cytoplasmic	O
Male_Sterile	O
Lines	O
via	O
a	O
Complex	O
with	O
the	O
Glycine_Rich	O
Protein	O
GRP162	B-GENE
C	O
W.	O

Increased	O
Leaf	O
Angle1	O
,	O
a	O
Raf_Like	O
MAPKKK	O
That	O
Interacts	O
with	O
a	O
Nuclear	O
Protein	O
Family	O
,	O
Regulates	O
Mechanical	O
Tissue	O
Formation	O
in	O
the	O
Lamina	O
Joint	O
of	O
Rice	O
C	O
W.	O

Genetic	O
Control	O
of	O
Seed	B-PHENOTYPE
Shattering	I-PHENOTYPE
in	O
Rice	O
by	O
the	O
APETALA2	O
Transcription	O
Factor	O
SHATTERING	O
ABORTION1	O
C	O
W	O
OA	O
.	O

The	O
YABBY	O
Gene	O
TONGARI_BOUSHI1	O
Is	O
Involved	O
in	O
Lateral	B-PHENOTYPE
Organ	I-PHENOTYPE
Development	I-PHENOTYPE
and	O
Maintenance	O
of	O
Meristem	O
Organization	O
in	O
the	O
Rice	O
Spikelet	O
W.	O

The	O
MADS29	B-GENE
Transcription	O
Factor	O
Regulates	O
the	O
Degradation	O
of	O
the	O
Nucellus	O
and	O
the	O
Nucellar	O
Projection	O
during	O
Rice	O
Seed	B-PHENOTYPE
Development	I-PHENOTYPE
W.	O

Nramp5	B-GENE
Is	O
a	O
Major	O
Transporter	O
Responsible	O
for	O
Manganese	B-PHENOTYPE
and	I-PHENOTYPE
Cadmium	I-PHENOTYPE
Uptake	I-PHENOTYPE
in	O
Rice	O
C	O
W.	O

The	O
Histone	O
Methyltransferase	O
SDG724	B-GENE
Mediates	O
H3K36me2/3	O
Deposition	O
at	O
MADS50	O
and	O
RFT1	B-GENE
and	O
Promotes	O
Flowering	O
in	O
RiceW	O
OA	O
.	O

Identification	O
and	O
Characterization	O
of	O
an	O
Epi_Allele	O
of	O
FIE1	B-GENE
Reveals	O
a	O
Regulatory	O
Linkage	O
between	O
Two	O
Epigenetic	O
Marks	O
in	O
Rice	O
W	O
OA	O
.	O

Lysin	O
Motif	O
Containing	O
Proteins	O
LYP4	B-GENE
and	O
LYP6	B-GENE
Play	O
Dual	O
Roles	O
in	O
Peptidoglycan	O
and	O
Chitin	O
Perception	O
in	O
Rice	O
Innate	O
Immunity	O
W	O
OA	O
.	O

WUSCHEL_RELATED	O
HOMEOBOX4	O
Is	O
Involved	O
in	O
Meristem	O
Maintenance	O
and	O
Is	O
Negatively	O
Regulated	O
by	O
the	O
CLE	O
Gene	O
FCP1	B-GENE
in	O
RiceW.	O

Nonredundant	O
Regulation	O
of	O
Rice	O
Arbuscular	O
Mycorrhizal	B-PHENOTYPE
Symbiosis	I-PHENOTYPE
by	O
Two	O
Members	O
of	O
the	O
PHOSPHATE	O
TRANSPORTER1	O
Gene	O
FamilyW.	O

The	O
Magnaporthe	O
oryzae	B-PHENOTYPE
Effector	O
AvrPiz_t	O
Targets	O
the	O
RING	O
E3	O
Ubiquitin	O
Ligase	O
APIP6	B-GENE
to	O
Suppress	O
Pathogen_Associated	O
Molecular	O
Pattern	O
Triggered	O
Immunity	O
in	O
RiceW	O
OA	O
.	O

BRK1	B-GENE
,	O
a	O
Bub1_Related	O
Kinase	O
,	O
Is	O
Essential	O
for	O
Generating	O
Proper	O
Tension	O
between	O
Homologous	O
Kinetochores	O
at	O
Metaphase	O
I	O
of	O
Rice	O
MeiosisW.	O

The	O
Rice	O
Resistance	O
Protein	O
Pair	O
RGA4	B-GENE
/	O
RGA5	B-GENE
Recognizes	O
the	O
Magnaporthe	O
oryzae	B-PHENOTYPE
Effectors	O
AVR_Pia	O
and	O
AVR1_CO39	O
by	O
Direct	O
BindingW	O
OA	O
.	O

RICE	O
SALT	O
SENSITIVE3	O
Forms	O
a	O
Ternary	O
Complex	O
with	O
JAZ	O
and	O
Class_C	O
bHLH	O
Factors	O
and	O
Regulates	O
Jasmonate_Induced	O
Gene	O
Expression	O
and	O
Root	O
Cell	O
ElongationC	O
W.	O

An_1	O
Encodes	O
a	O
Basic	O
Helix_Loop_Helix	O
Protein	O
That	O
Regulates	O
Awn	B-PHENOTYPE
Development	I-PHENOTYPE
,	O
Grain	B-PHENOTYPE
Size	I-PHENOTYPE
,	O
and	O
Grain	B-PHENOTYPE
Number	I-PHENOTYPE
in	O
RiceC	O
W	O
OPEN	O
.	O

The	O
Receptor_Like	O
Kinase	O
SIT1	B-GENE
Mediates	O
Salt	O
Sensitivity	O
by	O
Activating	O
MAPK3/6	O
and	O
Regulating	O
Ethylene	O
Homeostasis	O
in	O
RiceC	O
W.	O

The	O
bHLH142	B-GENE
Transcription	O
Factor	O
Coordinates	O
with	O
TDR1	O
to	O
Modulate	O
the	O
Expression	O
of	O
EAT1	O
and	O
Regulate	O
Pollen	B-PHENOTYPE
Development	I-PHENOTYPE
in	O
RiceC	O
W	O
OPEN	O
.	O

A	O
Single	O
Amino	O
Acid	O
Difference	O
Distinguishes	O
Resistant	O
and	O
Susceptible	O
Alleles	O
of	O
the	O
Rice	O
Blast	B-PHENOTYPE
Resistance	I-PHENOTYPE
Gene	O
Pi_ta	O
.	O

Hd1	B-GENE
,	O
a	O
Major	O
Photoperiod	O
Sensitivity	O
Quantitative	O
Trait	O
Locus	O
in	O
Rice	O
,	O
Is	O
Closely	O
Related	O
to	O
the	O
Arabidopsis	O
Flowering	B-PHENOTYPE
Time	I-PHENOTYPE
Gene	O
CONSTANS	O
.	O

Loss	O
of	O
Function	O
of	O
a	O
Rice	O
brassinosteroid	O
insensitive1	O
Homolog	O
Prevents	O
Internode	B-PHENOTYPE
Elongation	I-PHENOTYPE
and	O
Bending	O
of	O
the	O
Lamina	O
Joint	O
.	O

slender	O
Rice	O
,	O
a	O
Constitutive	O
Gibberellin	O
Response	O
Mutant	O
,	O
Is	O
Caused	O
by	O
a	O
Null	O
Mutation	O
of	O
the	O
SLR1	B-GENE
Gene	O
,	O
an	O
Ortholog	O
of	O
the	O
Height_Regulating	O
Gene	O
GAI	O
/	O
RGA	O
/	O
RHT	O
/	O
D8	O
.	O

Rice	O
WRKY45	B-GENE
plays	O
important	O
roles	O
in	O
fungal	O
and	O
bacterial	O
disease	O
resistance	O
.	O

RNAi	O
knockdown	O
of	O
Oryza	O
sativa	O
root	O
meander	O
curling	O
gene	O
led	O
to	O
altered	O
root	B-PHENOTYPE
development	I-PHENOTYPE
and	O
coiling	O
which	O
were	O
mediated	O
by	O
jasmonic	O
acid	O
signalling	O
in	O
rice	O
.	O

Loss	O
of	O
cytosolic	O
fructose_1,6_bisphosphatase	O
limits	O
photosynthetic	O
sucrose	O
synthesis	O
and	O
causes	O
severe	O
growth	O
retardations	O
in	O
rice	O
(	O
Oryza	O
sativa	O
)	O
.	O

Circadian	O
clock	O
_	O
and	O
phytochrome_regulated	O
Dof_like	O
gene	O
,	O
Rdd1	B-GENE
,	O
is	O
associated	O
with	O
grain	B-PHENOTYPE
size	I-PHENOTYPE
in	O
rice	O
.	O

OsMADS50	B-GENE
and	O
OsMADS56	B-GENE
function	O
antagonistically	O
in	O
regulating	O
long	O
day	O
(	O
LD)_dependent	O
flowering	O
in	O
rice	O
.	O

OsRAN2	B-GENE
,	O
essential	O
for	O
mitosis	O
,	O
enhances	O
cold	B-PHENOTYPE
tolerance	I-PHENOTYPE
in	O
rice	O
by	O
promoting	O
export	O
of	O
intranuclear	O
tubulin	O
and	O
maintaining	O
cell	B-PHENOTYPE
division	I-PHENOTYPE
under	O
cold	O
stresspce_2225	O
.	O

Rice	O
OsNAR2.1	B-GENE
interacts	O
with	O
OsNRT2.1	O
,	O
OsNRT2.2	O
and	O
OsNRT2.3a	B-GENE
nitrate	O
transporters	O
to	O
provide	O
uptake	O
over	O
high	O
and	O
low	O
concentration	O
ranges	O
.	O

Effect	O
of	O
individual	O
suppression	O
of	O
RBCS	B-GENE
multigene	O
family	O
on	O
Rubisco	O
contents	O
in	O
rice	O
leavespce	O
_	O
.	O

Identification	O
of	O
OsbHLH133	B-GENE
as	O
a	O
regulator	O
of	O
iron	O
distribution	O
between	O
roots	O
and	O
shoots	O
in	O
Oryza	O
sativapce	O
.	O

Functional	O
analyses	O
of	O
the	O
flowering	B-PHENOTYPE
time	I-PHENOTYPE
gene	O
OsMADS50,the	O
putative	O
SUPPRESSOR	O
OF	O
OVEREXPRESSION	O
OF	O
CO	O
1	O
/	O
AGAMOUS_LIKE	O
20	O
(	O
SOC1	O
/	O
AGL20	O
)	O
ortholog	O
in	O
rice	O
.	O

Severe	O
reduction	O
in	O
growth	O
rate	O
and	O
grain	B-PHENOTYPE
filling	I-PHENOTYPE
of	O
rice	O
mutants	O
lacking	O
OsGS1;1	B-GENE
,	O
a	O
cytosolic	O
glutamine	O
synthetase1;1	O
.	O

White_core	O
endosperm	O
floury	O
endosperm_4	O
in	O
rice	O
is	O
generated	O
by	O
knockout	O
mutations	O
in	O
the	O
C4_type	O
pyruvate	O
orthophosphate	O
dikinase	O
gene	O
(	O
OsPPDKB	O
)	O
.	O

ARL1	B-GENE
,	O
a	O
LOB_domain	O
protein	O
required	O
for	O
adventitious	O
root	B-PHENOTYPE
formation	I-PHENOTYPE
in	O
rice	O
.	O

Alteration	O
of	O
TGA	O
factor	O
activity	O
in	O
rice	O
results	O
in	O
enhanced	O
tolerance	O
to	O
Xanthomonas	O
oryzae	B-PHENOTYPE
pv	O
.	O
oryzae	B-PHENOTYPE
.	O

A	O
B_lectin	O
receptor	O
kinase	O
gene	O
conferring	O
rice	O
blast	B-PHENOTYPE
resistance	I-PHENOTYPE
.	O

Over_expression	O
of	O
OsAGAP	B-GENE
,	O
an	O
ARF_GAP	O
,	O
interferes	O
with	O
auxin	O
influx	O
,	O
vesicle	O
trafficking	O
and	O
root	B-PHENOTYPE
development	I-PHENOTYPE
.	O

The	O
rice	O
HIGH_TILLERING	O
DWARF1	O
encoding	O
an	O
ortholog	O
of	O
Arabidopsis	O
MAX3	O
is	O
required	O
for	O
negative	O
regulation	O
of	O
the	O
outgrowth	O
of	O
axillary	O
buds	O
.	O

The	O
Rc	B-GENE
and	O
Rd	B-GENE
genes	O
are	O
involved	O
in	O
proanthocyanidin	O
synthesis	O
in	O
rice	O
pericarp	O
.	O

RING_H2	O
type	O
ubiquitin	O
ligase	O
EL5	B-GENE
is	O
involved	O
in	O
root	B-PHENOTYPE
development	I-PHENOTYPE
through	O
the	O
maintenance	O
of	O
cell	O
viability	O
in	O
rice	O
.	O

The	O
rice	O
bHLH	O
protein	O
OsIRO2	B-GENE
is	O
an	O
essential	O
regulator	O
of	O
the	O
genes	O
involved	O
in	O
Fe	B-PHENOTYPE
uptake	I-PHENOTYPE
under	O
Fe_deficient	O
conditions	O
.	O

Functional	O
analysis	O
of	O
a	O
NAC_type	O
transcription	O
factor	O
OsNAC6	B-GENE
involved	O
in	O
abiotic	O
and	O
biotic	O
stress_responsive	O
gene	O
expression	O
in	O
rice	O
.	O

OsRAD21_3	O
,	O
an	O
orthologue	O
of	O
yeast	O
RAD21	O
,	O
is	O
required	O
for	O
pollen	B-PHENOTYPE
development	I-PHENOTYPE
in	O
Oryza	O
sativa	O
.	O

The	O
rice	O
nuclear	O
gene	O
,	O
VIRESCENT	O
2	O
,	O
is	O
essential	O
for	O
chloroplast	B-PHENOTYPE
development	I-PHENOTYPE
and	O
encodes	O
a	O
novel	O
type	O
of	O
guanylate	O
kinase	O
targeted	O
to	O
plastids	O
and	O
mitochondria	O
.	O

The	O
D_lineage	O
MADS_box	O
gene	O
OsMADS13	B-GENE
controls	O
ovule	B-PHENOTYPE
identity	I-PHENOTYPE
in	O
rice	O
.	O

TAC1	B-GENE
,	O
a	O
major	O
quantitative	O
trait	O
locus	O
controlling	O
tiller	B-PHENOTYPE
angle	I-PHENOTYPE
in	O
rice	O
.	O

Rice	O
SVP_group	O
MADS_box	O
proteins	O
,	O
OsMADS22	B-GENE
and	O
OsMADS55	B-GENE
,	O
are	O
negative	O
regulators	O
of	O
brassinosteroid	O
responses	O
.	O

Mutations	O
of	O
genes	O
in	O
synthesis	O
of	O
the	O
carotenoid	O
precursors	O
of	O
ABA	O
lead	O
to	O
pre_harvest	O
sprouting	O
and	O
photo_oxidation	O
in	O
rice	O
.	O

De	O
novo	O
DNA	B-PHENOTYPE
methylation	I-PHENOTYPE
induced	O
by	O
siRNA	O
targeted	O
to	O
endogenous	O
transcribed	O
sequences	O
is	O
gene_specific	O
and	O
OsMet1_independent	O
in	O
rice	O
.	O

Two	O
short_chain	O
dehydrogenase	O
/	O
reductases	O
,	O
NON_YELLOW	O
COLORING	O
1	O
and	O
NYC1_LIKE	O
,	O
are	O
required	O
for	O
chlorophyll	O
b	O
and	O
light_harvesting	O
complex	O
II	O
degradation	O
during	O
senescence	O
in	O
rice	O
.	O

A	O
putative	O
lipase	O
gene	O
EXTRA	O
GLUME1	O
regulates	O
both	O
empty_glume	O
fate	O
and	O
spikelet	B-PHENOTYPE
development	I-PHENOTYPE
in	O
rice\.	O

Involvement	O
of	O
OsSPX1	B-GENE
in	O
phosphate	B-PHENOTYPE
homeostasis	I-PHENOTYPE
in	O
rice	O
.	O

Short	O
panicle1	O
encodes	O
a	O
putative	O
PTR	O
family	O
transporter	O
and	O
determines	O
rice	O
panicle	B-PHENOTYPE
size	I-PHENOTYPE
.	O

The	O
vacuolar	O
processing	O
enzyme	O
OsVPE1	B-GENE
is	O
required	O
for	O
efficient	O
glutelin	O
processing	O
in	O
rice	O
.	O

DWARF	O
AND	O
LOW_TILLERING	O
,	O
a	O
new	O
member	O
of	O
the	O
GRAS	O
family	O
,	O
plays	O
positive	O
roles	O
in	O
brassinosteroid	O
signaling	O
in	O
rice	O
.	O

PLASTOCHRON3	O
/	O
GOLIATH	O
encodes	O
a	O
glutamate	O
carboxypeptidase	O
required	O
for	O
proper	O
development	O
in	O
rice	O
.	O

Mutation	O
of	O
the	O
rice	O
gene	O
PAIR3	B-GENE
results	O
in	O
lack	O
of	O
bivalent	O
formation	O
in	O
meiosis	B-PHENOTYPE
.	O

The	O
histone	O
deacetylase	O
OsHDAC1	B-GENE
epigenetically	O
regulates	O
the	O
OsNAC6	B-GENE
gene	O
that	O
controls	O
seedling	B-PHENOTYPE
root	I-PHENOTYPE
growth	I-PHENOTYPE
in	O
rice	O
.	O

Rice	O
OGR1	B-GENE
encodes	O
a	O
pentatricopeptide	O
repeat	O
DYW	O
protein	O
and	O
is	O
essential	O
for	O
RNA	B-PHENOTYPE
editing	I-PHENOTYPE
in	I-PHENOTYPE
mitochondria	I-PHENOTYPE
.	O

STAMENLESS	O
1	O
,	O
encoding	O
a	O
single	O
C2H2	O
zinc	O
finger	O
protein	O
,	O
regulates	O
floral	B-PHENOTYPE
organ	I-PHENOTYPE
identity	I-PHENOTYPE
in	O
rice	O
.	O

Targeted	O
disruption	O
of	O
an	O
orthologue	O
of	O
DOMAINS	O
REARRANGED	O
METHYLASE	O
2	O
,	O
OsDRM2	B-GENE
,	O
impairs	O
the	O
growth	O
of	O
rice	O
plants	O
by	O
abnormal	O
DNA	B-PHENOTYPE
methylation	I-PHENOTYPE
.	O

Functional	O
characterization	O
of	O
ObgC	B-GENE
in	O
ribosome	O
biogenesis	O
during	O
chloroplast	B-PHENOTYPE
development	I-PHENOTYPE
.	O

Rice	O
LGD1	B-GENE
containing	O
RNA	O
binding	O
activity	O
affects	O
growth	O
and	O
development	O
through	O
alternative	O
promoters	O
.	O

The	O
photoprotective	O
protein	O
PsbS	B-GENE
exerts	O
control	O
over	O
CO2	O
assimilation	O
rate	O
in	O
fluctuating	O
light	O
in	O
rice	O
.	O

Rice	O
RNA_dependent	O
RNA	O
polymerase	O
6	O
acts	O
in	O
small	O
RNA	O
biogenesis	O
and	O
spikelet	B-PHENOTYPE
development	I-PHENOTYPE
.	O

The	O
role	O
of	O
OsCOM1	B-GENE
in	O
homologous	O
chromosome	O
synapsis	O
and	O
recombination	O
in	O
rice	O
meiosis	B-PHENOTYPE
.	O

The	O
rice	O
hydroperoxide	O
lyase	O
OsHPL3	B-GENE
functions	O
in	O
defense	O
responses	O
by	O
modulating	O
the	O
oxylipin	O
pathway	O
.	O

Vacuolar	O
membrane	O
transporters	O
OsVIT1	B-GENE
and	O
OsVIT2	B-GENE
modulate	O
iron	O
translocation	O
between	O
flag	O
leaves	O
and	O
seeds	O
in	O
rice	O
.	O

Rice	O
MPR25	B-GENE
encodes	O
a	O
pentatricopeptide	O
repeat	O
protein	O
and	O
is	O
essential	O
for	O
RNA	O
editing	O
of	O
nad5	O
transcripts	O
in	O
mitochondria	O
.	O

The	O
putative	O
auxin	O
efflux	O
carrier	O
OsPIN3	B-GENE
t	I-GENE
is	O
involved	O
in	O
the	O
drought	O
stress	O
response	O
and	O
drought	B-PHENOTYPE
tolerance	I-PHENOTYPE
.	O

OsARG	B-GENE
encodes	O
an	O
arginase	O
that	O
plays	O
critical	O
roles	O
in	O
panicle	B-PHENOTYPE
development	I-PHENOTYPE
and	O
grain	O
production	O
in	O
rice	O
.	O

Rice	O
DECUSSATE	O
controls	O
phyllotaxy	B-PHENOTYPE
by	O
affecting	O
the	O
cytokinin	O
signaling	O
pathway	O
.	O

Reappraisal	O
of	O
nitrogen	B-PHENOTYPE
use	I-PHENOTYPE
efficiency	I-PHENOTYPE
in	O
rice	O
overexpressing	O
glutamine	O
synthetase1	O
.	O

Oxford	O
,	O
UK	O
PBIlant	O
Biotechnology	O
Journal	O
1467_7644	O
2007	O
Blackwell	O
Publishing	O
Ltd	O
?	O
2007	O
5?Original	O
Article	O
OsNPR1	B-GENE
Yuexing	O
Yuan	O
regulates	O
disease	O
and	O
herbivore	O
resistance	O
et	O
al	O
.	O

Functional	O
analysis	O
of	O
rice	O
NPR1_like	O
genes	O
reveals	O
that	O
OsNPR1	B-GENE
/	O
NH1	B-GENE
is	O
the	O
rice	O
orthologue	O
conferring	O
disease	O
resistance	O
with	O
enhanced	O
herbivore	O
susceptibility	O

Over_expression	O
of	O
the	O
rice	O
LRK1	B-GENE
gene	O
improves	O
quantitative	O
yield	O
components	O
.	O

Engineering	O
OsBAK1	B-GENE
gene	O
as	O
a	O
molecular	O
tool	O
to	O
improve	O
rice	O
architecture	O
for	O
high	O
yield	O
.	O

Mutations	O
in	O
the	O
F_box	O
gene	O
LARGER	O
PANICLE	O
improve	O
the	O
panicle	B-PHENOTYPE
architecture	I-PHENOTYPE
and	O
enhance	O
the	O
grain	B-PHENOTYPE
yield	I-PHENOTYPE
in	O
rice	O
.	O

Over_expression	O
of	O
OsPIN2	B-GENE
leads	O
to	O
increased	O
tiller	O
numbers	O
,	O
angle	O
and	O
shorter	O
plant	B-PHENOTYPE
height	I-PHENOTYPE
through	O
suppression	O
of	O
OsLAZY1	O
.	O

Rolling_leaf14	O
is	O
a	O
2OG_Fe	O
(	O
II	O
)	O
oxygenase	O
family	O
protein	O
that	O
modulates	O
rice	O
leaf	B-PHENOTYPE
rolling	I-PHENOTYPE
by	O
affecting	O
secondary	O
cell	O
wall	O
formation	O
in	O
leaves	O
.	O

SPL28	O
encodes	O
a	O
clathrin_associated	O
adaptor	O
protein	O
complex	O
1	O
,	O
medium	O
subunit	O
l1	O
(	O
AP1M1	O
)	O
and	O
is	O
responsible	O
for	O
spotted	B-PHENOTYPE
leaf	I-PHENOTYPE
and	O
early	O
senescence	O
in	O
rice	O
(	O
Oryza	O
sativa	O
)	O
.	O

The	O
isolation	O
and	O
characterization	O
of	O
Pik	O
,	O
a	O
rice	O
blast	B-PHENOTYPE
resistance	I-PHENOTYPE
gene	O
which	O
emerged	O
after	O
rice	O
domestication	O

The	O
rice	O
rice	O
blast	O
pathosystem	O
is	O
of	O
great	O
interest	O
,	O
not	O
only	O
because	O
of	O
the	O
damaging	O
potential	O
of	O
rice	O
blast	O
to	O
the	O
rice	O
crop	O
,	O
but	O
also	O
because	O
both	O
the	O
pathogen	O
and	O
its	O
host	O
are	O
experimentally	O
amenable	O
.	O

The	O
rice	O
blast	B-PHENOTYPE
resistance	I-PHENOTYPE
gene	O
Pik	O
,	O
which	O
is	O
one	O
of	O
the	O
five	O
classical	O
alleles	O
located	O
at	O
the	O
Pik	O
locus	O
on	O
the	O
long	O
arm	O
of	O
chromosome	O
11	O
,	O
confers	O
high	O
and	O
stable	O
resistance	O
to	O
many	O
Chinese	O
rice	O
blast	O
isolates	O
..	O

Identification	O
of	O
a	O
novel	O
mitochondrial	O
protein	O
,	O
short	O
postembryonic	O
roots	O
1	O
(	O
SPR1	O
)	O
,	O
involved	O
in	O
root	B-PHENOTYPE
development	I-PHENOTYPE
and	O
iron	O
homeostasis	O
in	O
Oryza	O
sativa	O
.	O

Rice	O
SIZ1	B-GENE
,	O
a	O
SUMO	O
E3	O
ligase	O
,	O
controls	O
spikelet	B-PHENOTYPE
fertility	I-PHENOTYPE
through	O
regulation	O
of	O
anther	B-PHENOTYPE
dehiscence	I-PHENOTYPE
.	O

OsARF12	B-GENE
,	O
a	O
transcription	O
activator	O
on	O
auxin	O
response	O
gene	O
,	O
regulates	O
root	B-PHENOTYPE
elongation	I-PHENOTYPE
and	O
affects	O
iron	O
accumulation	O
in	O
rice	O
(	O
Oryza	O
sativa	O
)	O
.	O

Regulation	O
of	O
OsSPX1	B-GENE
and	O
OsSPX3	B-GENE
on	O
Expression	O
of	O
OsSPX	O
Domain	O
Genes	O
and	O
Pi_starvation	O
Signaling	O
in	O
Rice	O
.	O

The	O
OsDHODH1	B-GENE
Gene	O
is	O
Involved	O
in	O
Salt	O
and	O
Drought	B-PHENOTYPE
Tolerance	I-PHENOTYPE
in	O
Rice	O
.	O

ALK	B-GENE
,	O
the	O
Key	O
Gene	O
for	O
Gelatinization	B-PHENOTYPE
Temperature	I-PHENOTYPE
,	O
is	O
a	O
Modifier	O
Gene	O
for	O
Gel	B-PHENOTYPE
Consistency	I-PHENOTYPE
in	O
Rice	O
.	O

Rice	O
Homeobox	O
Transcription	O
Factor	O
HOX1a	B-GENE
